日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-09-08,マイジャグラーV,145,5783,-1338,15,15,192.8,385.5,385.5,5.588414893164827,2,8,88.0,4046.0,269.7,311.2
2023-09-08,マイジャグラーV,146,4768,-262,18,13,153.8,264.9,366.8,6.094442409200062,1,8,-1212.0,2921.0,417.3,365.1
2023-09-08,マイジャグラーV,147,4353,-688,14,12,167.4,310.9,362.8,5.968228653026681,1,8,912.0,3156.0,197.2,526.0
2023-09-08,マイジャグラーV,148,4727,312,22,8,157.6,214.9,590.9,6.052191370604823,1,8,-862.0,4593.0,328.1,328.1
2023-09-08,マイジャグラーV,149,3363,388,13,9,152.9,258.7,373.7,5.456456619296907,0,8,362.0,8017.0,258.6,348.6
2023-09-08,マイジャグラーV,150,4979,-25,20,12,155.6,248.9,414.9,5.992920611268214,1,8,-612.0,3260.0,296.4,652.0
2023-09-08,マイジャグラーV,1097,6837,338,29,17,148.6,235.8,402.2,6.022638666671924,1,8,-912.0,5966.0,331.4,350.9
2023-09-08,マイジャグラーV,1098,2865,-712,9,5,204.6,318.3,573.0,5.864189590682253,0,8,388.0,6157.0,236.8,615.7
2023-09-08,マイジャグラーV,1099,6015,212,25,14,154.2,240.6,429.6,5.92728510836933,1,8,-188.0,1884.0,235.5,942.0
2023-09-08,マイジャグラーV,1100,2746,-288,9,5,196.1,305.1,549.2,5.449310942717943,0,8,362.0,7367.0,272.9,307.0
2023-09-08,マイジャグラーV,1101,6706,-462,22,22,152.4,304.8,304.8,5.863980627754996,3,8,-188.0,4503.0,300.2,300.2
2023-09-08,マイジャグラーV,1102,6176,-662,21,16,166.9,294.1,386.0,5.86911618133102,1,8,-1788.0,4951.0,380.8,380.8
2023-09-08,マイジャグラーV,1103,9160,4193,50,27,119.0,183.2,339.3,5.707874236836651,2,8,0.0,3707.0,247.1,529.6
2023-09-08,マイジャグラーV,1118,6483,488,26,21,137.9,249.3,308.7,5.9801611474707,1,8,-962.0,3184.0,353.8,636.8
2023-09-08,マイジャグラーV,1119,1815,-488,4,4,226.9,453.8,453.8,5.247727525265125,0,8,-938.0,6830.0,325.2,262.7
2023-09-08,マイジャグラーV,1120,8589,5511,49,35,102.2,175.3,245.4,5.637342376145078,5,8,-1462.0,2298.0,766.0,459.6
2023-09-08,マイジャグラーV,1121,3491,-562,13,9,158.7,268.5,387.9,6.48797292831501,0,8,212.0,7242.0,233.6,482.8
