,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
798,2023-08-17,マイジャグラーV,640,4373,-2100,7,14,208.2,624.7,312.4,5.872007862743407,3,7,1884.0,7685.0,232.9,320.2
799,2023-08-17,マイジャグラーV,641,7480,3540,40,28,110.0,187.0,267.1,5.848682312595571,5,7,-1262.0,2806.0,467.7,400.9
800,2023-08-17,マイジャグラーV,642,6662,-438,22,22,151.4,302.8,302.8,5.881657774554932,3,7,-412.0,6445.0,247.9,495.8
801,2023-08-17,マイジャグラーV,643,7842,762,29,24,148.0,270.4,326.8,5.511780320805119,3,7,-1038.0,5565.0,347.8,309.2
802,2023-08-17,マイジャグラーV,644,8005,1716,39,21,133.4,205.3,381.2,6.017726555435607,1,7,562.0,6074.0,216.9,506.2
803,2023-08-17,マイジャグラーV,645,4858,-2196,10,11,231.3,485.8,441.6,5.838008419308237,1,7,-138.0,5578.0,309.9,253.5
804,2023-08-17,マイジャグラーV,646,6679,-212,25,19,151.8,267.2,351.5,6.004668337445327,1,7,1288.0,8057.0,212.0,424.1
805,2023-08-17,マイジャグラーV,647,5893,-962,18,20,155.1,327.4,294.6,6.091811373687067,1,7,-512.0,3303.0,300.3,550.5
806,2023-08-17,マイジャグラーV,648,6172,712,30,13,143.5,205.7,474.8,6.238533050395172,1,7,-1884.0,2800.0,933.3,350.0
807,2023-08-17,マイジャグラーV,649,3911,-1738,10,6,244.4,391.1,651.8,6.022826802325386,0,7,2076.0,7354.0,198.8,432.6
808,2023-08-17,マイジャグラーV,650,7764,938,30,29,131.6,258.8,267.7,5.834695873973845,5,7,-1212.0,1424.0,1424.0,474.7
809,2023-08-17,マイジャグラーV,651,7941,-112,27,24,155.7,294.1,330.9,5.6533712769635045,3,7,-1612.0,5033.0,419.4,279.6
810,2023-08-17,マイジャグラーV,652,6524,-88,24,15,167.3,271.8,434.9,5.642117486865786,1,7,438.0,4054.0,213.4,579.1
811,2023-08-17,マイジャグラーV,653,6077,488,25,19,138.1,243.1,319.8,6.020534304314315,1,7,-2100.0,5969.0,426.4,351.1
812,2023-08-17,マイジャグラーV,654,3875,-812,13,6,203.9,298.1,645.8,5.835784323530235,0,7,-688.0,1887.0,314.5,943.5
813,2023-08-17,マイジャグラーV,655,7325,2052,36,21,128.5,203.5,348.8,5.874756065416212,2,7,212.0,7338.0,262.1,305.8
814,2023-08-17,マイジャグラーV,656,5754,212,21,18,147.5,274.0,319.7,5.729706317375378,3,7,162.0,5218.0,217.4,579.8
815,2023-08-17,マイジャグラーV,657,4804,-562,17,8,192.2,282.6,600.5,5.680655752480159,1,7,88.0,4461.0,247.8,405.5
816,2023-08-17,マイジャグラーV,668,7528,1262,35,20,136.9,215.1,376.4,6.002543681542157,1,7,-1938.0,5889.0,368.1,392.6
817,2023-08-17,マイジャグラーV,669,8694,1512,33,31,135.8,263.5,280.5,5.491918070721019,4,7,-988.0,5406.0,318.0,540.6
818,2023-08-17,マイジャグラーV,670,5675,-2100,14,10,236.5,405.4,567.5,5.704407826711398,1,7,-262.0,5577.0,309.8,309.8
819,2023-08-17,マイジャグラーV,671,7756,762,29,28,136.1,267.4,277.0,5.753954275433771,4,7,-1038.0,4448.0,317.7,444.8
820,2023-08-17,マイジャグラーV,672,4822,-438,17,11,172.2,283.6,438.4,5.8015865287786434,1,7,162.0,3969.0,233.5,567.0
