日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日のG数,前日の差枚,前日のBB回数,前日のRB回数,前日の合成回数,前日の合成確率,前日のBB確率,前日のRB確率,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング,2日前のG数,2日前の差枚,2日前のBB回数,2日前のRB回数,2日前の合成回数,2日前の合成確率,2日前のBB確率,2日前のRB確率,3日前のG数,3日前の差枚,3日前のBB回数,3日前のRB回数,3日前の合成回数,3日前の合成確率,3日前のBB確率,3日前のRB確率,G数過去2日間合計,差枚過去2日間合計,合成回数過去2日間合計,合成確率過去2日間平均,G数過去3日間合計,差枚過去3日間合計,合成回数過去3日間合計,合成確率過去3日間平均,過去2日間合計G数ランキング,過去2日間合計差枚ランキング,過去2日間合計合成回数ランキング,過去2日間平均合成確率ランキング,過去3日間合計G数ランキング,過去3日間合計差枚ランキング,過去3日間合計合成回数ランキング,過去3日間平均合成確率ランキング
2023-03-21,アイムジャグラーEX-TP,213,5988,-360,18,21,153.5,332.7,285.1,5.80174220272444,4,1,39,13,2720.0,0.0,14.0,2.0,16.0,170.0,194.3,1360.0,11.0,5.0,8.0,9.0,5264.0,1747.0,26.0,15.0,41.0,128.4,202.5,350.9,3380.0,-413.0,12.0,7.0,19.0,177.9,281.7,482.9,7984.0,1747.0,57.0,149.2,11364.0,1334.0,76.0,158.76666666666668,10.0,3.0,8.0,11.0,12.0,4.0,10.5,8.0
2023-03-21,アイムジャグラーEX-TP,215,4376,-2605,8,10,243.1,547.0,437.6,6.369227061984136,1,1,18,13,2996.0,-1000.0,9.0,3.0,12.0,249.7,332.9,998.7,9.0,9.0,11.0,1.0,4762.0,600.0,20.0,12.0,32.0,148.8,238.1,396.8,5416.0,1080.0,27.0,11.0,38.0,142.5,200.6,492.4,7758.0,-400.0,44.0,199.25,13174.0,680.0,82.0,180.33333333333334,11.0,8.0,11.0,2.0,8.0,5.0,8.0,3.0
2023-03-21,アイムジャグラーEX-TP,216,7254,1293,31,21,139.5,234.0,345.4,5.894905105192607,2,1,52,13,4335.0,547.0,18.0,13.0,31.0,139.8,240.8,333.5,6.0,2.0,4.0,12.0,6033.0,-53.0,23.0,12.0,35.0,172.4,262.3,502.8,3077.0,147.0,15.0,3.0,18.0,170.9,205.1,1025.7,10368.0,494.0,66.0,156.10000000000002,13445.0,641.0,84.0,161.03333333333333,7.0,5.0,7.0,9.0,7.0,6.0,7.0,7.0
2023-03-21,アイムジャグラーEX-TP,217,4831,-520,17,10,178.9,284.2,483.1,5.972895172326805,1,1,27,13,6732.0,1933.0,31.0,26.0,57.0,118.1,217.2,258.9,2.0,1.0,1.0,13.0,4634.0,-920.0,18.0,8.0,26.0,178.2,257.4,579.2,4513.0,387.0,19.0,11.0,30.0,150.4,237.5,410.3,11366.0,1013.0,83.0,148.14999999999998,15879.0,1400.0,113.0,148.9,4.0,4.0,3.5,12.0,5.0,3.0,4.0,12.0
2023-03-21,アイムジャグラーEX-TP,218,7966,1187,33,24,139.8,241.4,331.9,5.927994630186416,2,1,57,13,2353.0,-253.0,10.0,1.0,11.0,213.9,235.3,2353.0,12.0,6.0,12.0,3.0,8166.0,2827.0,37.0,34.0,71.0,115.0,220.7,240.2,5639.0,333.0,20.0,24.0,44.0,128.2,281.9,235.0,10519.0,2574.0,82.0,164.45,16158.0,2907.0,126.0,152.36666666666667,6.0,1.0,5.0,7.0,4.0,1.0,2.0,11.0
2023-03-21,アイムジャグラーEX-TP,220,5237,-2012,14,11,209.5,374.1,476.1,6.28732815961981,1,1,25,13,3636.0,-1453.0,8.0,8.0,16.0,227.2,454.5,454.5,7.0,11.0,8.0,2.0,5118.0,-1320.0,15.0,15.0,30.0,170.6,341.2,341.2,4317.0,627.0,20.0,10.0,30.0,143.9,215.8,431.7,8754.0,-2773.0,46.0,198.89999999999998,13071.0,-2146.0,76.0,180.5666666666667,8.0,12.0,9.5,3.0,9.0,13.0,10.5,2.0
2023-03-21,マイジャグラーV,122,7312,1400,34,21,132.9,215.1,348.2,5.988236440372778,2,1,55,15,6374.0,200.0,26.0,15.0,41.0,155.5,245.2,424.9,1.0,4.0,1.5,11.0,6138.0,0.0,23.0,16.0,39.0,157.4,266.9,383.6,5873.0,387.0,21.0,23.0,44.0,133.5,279.7,255.3,12512.0,200.0,80.0,156.45,18385.0,587.0,124.0,148.79999999999998,1.0,4.0,3.0,10.0,1.0,6.0,1.0,15.0
2023-03-21,マイジャグラーV,123,5648,-2012,14,13,209.2,403.4,434.5,5.873633089469752,1,1,27,15,3475.0,-200.0,12.0,10.0,22.0,158.0,289.6,347.5,9.0,6.5,8.5,10.0,4525.0,-1963.0,9.0,11.0,20.0,226.2,502.8,411.4,7908.0,3296.0,42.0,25.0,67.0,118.0,188.3,316.3,8000.0,-2163.0,42.0,192.1,15908.0,1133.0,109.0,167.4,13.0,15.0,14.0,2.0,4.0,3.0,3.5,7.0
2023-03-21,マイジャグラーV,125,3753,-920,10,9,197.5,375.3,417.0,5.635844809429635,0,1,19,15,2939.0,-467.0,11.0,5.0,16.0,183.7,267.2,587.8,10.0,8.0,11.0,6.0,8441.0,4034.0,45.0,32.0,77.0,109.6,187.6,263.8,3775.0,-1773.0,9.0,7.0,16.0,235.9,419.4,539.3,11380.0,3567.0,93.0,146.64999999999998,15155.0,1794.0,109.0,176.4,5.0,1.0,1.0,14.0,7.0,2.0,3.5,4.0
2023-03-21,マイジャグラーV,126,7040,2037,40,17,123.5,176.0,414.1,6.501451305861285,1,1,57,15,2383.0,-1160.0,5.0,7.0,12.0,198.6,476.6,340.4,13.0,14.0,13.0,3.0,5167.0,-707.0,20.0,8.0,28.0,184.5,258.4,645.9,7132.0,-307.0,27.0,20.0,47.0,151.7,264.1,356.6,7550.0,-1867.0,40.0,191.55,14682.0,-2174.0,87.0,178.26666666666665,14.0,13.0,15.0,3.0,10.0,14.0,12.0,3.0
2023-03-21,マイジャグラーV,127,4572,-1613,11,10,217.7,415.6,457.2,5.739812888251436,1,1,21,15,5292.0,840.0,27.0,9.0,36.0,147.0,196.0,588.0,4.0,2.0,4.0,12.0,3978.0,-653.0,12.0,13.0,25.0,159.1,331.5,306.0,3851.0,280.0,18.0,9.0,27.0,142.6,213.9,427.9,9270.0,187.0,61.0,153.05,13121.0,467.0,88.0,149.56666666666666,9.0,5.0,8.0,13.0,13.0,7.0,11.0,14.0
2023-03-21,マイジャグラーV,128,4900,-1107,15,11,188.5,326.7,445.5,5.889337249742604,1,1,26,15,1158.0,-53.0,6.0,0.0,6.0,193.0,193.0,0.0,15.0,5.0,14.0,4.0,5895.0,-360.0,20.0,19.0,39.0,151.2,294.8,310.3,6995.0,1080.0,30.0,24.0,54.0,129.5,233.2,291.5,7053.0,-413.0,45.0,172.1,14048.0,667.0,99.0,157.9,15.0,7.0,13.0,7.0,12.0,5.0,8.0,10.0
2023-03-21,マイジャグラーV,130,8040,493,29,28,141.1,277.2,287.1,5.725878277798248,4,1,57,15,2603.0,-707.0,7.0,6.0,13.0,200.2,371.9,433.8,12.0,11.0,12.0,2.0,7263.0,-173.0,23.0,29.0,52.0,139.7,315.8,250.4,5320.0,680.0,25.0,14.0,39.0,136.4,212.8,380.0,9866.0,-880.0,65.0,169.95,15186.0,-200.0,104.0,158.76666666666668,7.0,9.0,7.0,8.0,6.0,9.0,6.0,9.0
2023-03-21,マイジャグラーV,131,4423,-2111,10,8,245.7,442.3,552.9,5.969933505647619,1,1,18,15,1471.0,-867.0,3.0,2.0,5.0,294.2,490.3,735.5,14.0,12.5,15.0,1.0,8236.0,2235.0,35.0,35.0,70.0,117.7,235.3,235.3,6229.0,1080.0,24.0,24.0,48.0,129.8,259.5,259.5,9707.0,1368.0,75.0,205.95,15936.0,2448.0,123.0,180.5666666666667,8.0,3.0,6.0,1.0,3.0,1.0,2.0,2.0
2023-03-21,マイジャグラーV,132,6604,-1320,20,18,173.8,330.2,366.9,5.941440206275575,1,1,38,15,6008.0,-600.0,19.0,22.0,41.0,146.5,316.2,273.1,2.0,10.0,1.5,13.0,6016.0,-520.0,20.0,17.0,37.0,162.6,300.8,353.9,3423.0,840.0,18.0,6.0,24.0,142.6,190.2,570.5,12024.0,-1120.0,78.0,154.55,15447.0,-280.0,102.0,150.56666666666666,3.0,10.0,4.5,11.0,5.0,10.0,7.0,12.0
2023-03-21,マイジャグラーV,188,8103,-2012,18,27,180.1,450.2,300.1,5.581234562111178,3,1,45,15,4484.0,-1815.0,10.0,14.0,24.0,186.8,448.4,320.3,5.0,15.0,6.0,5.0,5542.0,-173.0,20.0,15.0,35.0,158.3,277.1,369.5,4725.0,-1213.0,17.0,2.0,19.0,248.7,277.9,2362.5,10026.0,-1988.0,59.0,172.55,14751.0,-3201.0,78.0,197.9333333333333,6.0,14.0,9.5,6.0,9.0,15.0,13.0,1.0
2023-03-21,マイジャグラーV,200,8082,1293,31,27,139.3,260.7,299.3,5.499715978151408,3,1,58,15,4314.0,-867.0,14.0,10.0,24.0,179.8,308.1,431.4,6.0,12.5,6.0,7.0,7334.0,1027.0,31.0,23.0,54.0,135.8,236.6,318.9,3251.0,-760.0,9.0,8.0,17.0,191.2,361.2,406.4,11648.0,160.0,78.0,157.8,14899.0,-600.0,95.0,168.93333333333334,4.0,6.0,4.5,9.0,8.0,11.0,10.0,6.0
2023-03-21,マイジャグラーV,201,7827,2284,35,27,126.2,223.6,289.9,5.618325188692428,4,1,62,15,3482.0,493.0,14.0,10.0,24.0,145.1,248.7,348.2,8.0,3.0,6.0,14.0,4687.0,-2358.0,10.0,13.0,23.0,203.8,468.7,360.5,3379.0,-307.0,12.0,8.0,20.0,168.9,281.6,422.4,8169.0,-1865.0,47.0,174.45,11548.0,-2172.0,67.0,172.60000000000002,12.0,12.0,12.0,4.0,14.0,13.0,15.0,5.0
2023-03-21,マイジャグラーV,202,8274,1293,32,34,125.4,258.6,243.4,5.839042485528376,5,1,66,15,2923.0,-200.0,12.0,6.0,18.0,162.4,243.6,487.2,11.0,6.5,10.0,9.0,5984.0,-360.0,20.0,21.0,41.0,146.0,299.2,285.0,5504.0,680.0,24.0,15.0,39.0,141.1,229.3,366.9,8907.0,-560.0,59.0,154.2,14411.0,120.0,98.0,149.83333333333334,10.0,8.0,9.5,12.0,11.0,8.0,9.0,13.0
2023-03-21,マイジャグラーV,203,8415,3025,39,28,125.6,215.8,300.5,5.463549576370187,3,1,67,15,5492.0,1293.0,28.0,11.0,39.0,140.8,196.1,499.3,3.0,1.0,3.0,15.0,6753.0,147.0,26.0,20.0,46.0,146.8,259.7,337.6,3932.0,-760.0,15.0,7.0,22.0,178.7,262.1,561.7,12245.0,1440.0,85.0,143.8,16177.0,680.0,107.0,155.43333333333334,2.0,2.0,2.0,15.0,2.0,4.0,5.0,11.0
2023-03-21,マイジャグラーV,205,8158,1827,35,28,129.5,233.1,291.4,5.709729538884906,3,1,63,15,3797.0,-573.0,14.0,8.0,22.0,172.6,271.2,474.6,7.0,9.0,8.5,8.0,4487.0,-573.0,17.0,9.0,26.0,172.6,263.9,498.6,3126.0,333.0,13.0,9.0,22.0,142.1,240.5,347.3,8284.0,-1146.0,48.0,172.6,11410.0,-813.0,70.0,162.4333333333333,11.0,11.0,11.0,5.0,15.0,12.0,14.0,8.0
2023-03-21,ファンキージャグラー2,206,6589,-173,26,16,156.9,253.4,411.8,6.028290399052079,1,1,42,5,4675.0,-600.0,16.0,11.0,27.0,173.1,292.2,425.0,1.0,1.0,1.0,5.0,6475.0,680.0,29.0,11.0,40.0,161.9,223.3,588.6,6771.0,333.0,26.0,24.0,50.0,135.4,260.4,282.1,11150.0,80.0,67.0,167.5,17921.0,413.0,117.0,156.79999999999998,1.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0
2023-03-21,ファンキージャグラー2,207,6873,-1716,20,17,185.8,343.6,404.3,5.938114338313826,1,1,37,5,1854.0,-760.0,6.0,1.0,7.0,264.9,309.0,1854.0,5.0,3.0,5.0,1.0,6393.0,440.0,27.0,13.0,40.0,159.8,236.8,491.8,4890.0,280.0,17.0,19.0,36.0,135.8,287.6,257.4,8247.0,-320.0,47.0,212.35,13137.0,-40.0,83.0,186.83333333333334,4.0,4.0,4.0,1.0,5.0,3.0,4.5,1.0
2023-03-21,ファンキージャグラー2,208,8664,600,32,33,133.3,270.8,262.5,5.919343411999317,4,1,65,5,3247.0,-760.0,10.0,8.0,18.0,180.4,324.7,405.9,2.0,3.0,2.0,4.0,5314.0,547.0,26.0,9.0,35.0,151.8,204.4,590.4,4975.0,280.0,22.0,8.0,30.0,165.8,226.1,621.9,8561.0,-213.0,53.0,166.10000000000002,13536.0,67.0,83.0,166.0,3.0,3.0,3.0,5.0,4.0,2.0,4.5,4.0
2023-03-21,ファンキージャグラー2,210,5561,-1765,18,13,179.4,308.9,427.8,6.588520350401825,1,1,31,5,2483.0,-1213.0,7.0,4.0,11.0,225.7,354.7,620.8,3.0,5.0,3.0,2.0,8254.0,1133.0,33.0,26.0,59.0,139.9,250.1,317.5,4152.0,-520.0,14.0,11.0,25.0,166.1,296.6,377.5,10737.0,-80.0,70.0,182.8,14889.0,-600.0,95.0,177.23333333333335,2.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0
2023-03-21,ファンキージャグラー2,211,5889,-467,21,18,151.0,280.4,327.2,6.129774237286981,1,1,39,5,1987.0,-760.0,5.0,4.0,9.0,220.8,397.4,496.8,4.0,3.0,4.0,3.0,5713.0,93.0,24.0,12.0,36.0,158.7,238.0,476.1,6246.0,493.0,25.0,18.0,43.0,145.3,249.8,347.0,7700.0,-667.0,45.0,189.75,13946.0,-174.0,88.0,174.9333333333333,5.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0
2023-03-21,ハッピージャグラーVIII,117,4880,387,21,14,139.4,232.4,348.6,6.3818337440766975,2,1,35,4,7309.0,1027.0,35.0,11.0,46.0,158.9,208.8,664.5,1.0,1.0,2.0,2.0,7656.0,1933.0,27.0,38.0,65.0,117.8,283.6,201.5,5479.0,680.0,26.0,12.0,38.0,144.2,210.7,456.6,14965.0,2960.0,111.0,138.35,20444.0,3640.0,149.0,140.29999999999998,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0
2023-03-21,ハッピージャグラーVIII,118,5728,-1963,12,22,168.5,477.3,260.4,6.309796002356479,1,1,34,4,3004.0,0.0,12.0,7.0,19.0,158.1,250.3,429.1,4.0,3.0,4.0,3.0,5149.0,-653.0,17.0,12.0,29.0,177.6,302.9,429.1,2946.0,547.0,16.0,7.0,23.0,128.1,184.1,420.9,8153.0,-653.0,48.0,167.85,11099.0,-106.0,71.0,154.6,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0
2023-03-21,ハッピージャグラーVIII,120,4762,-760,15,13,170.1,317.5,366.3,6.133052662244888,1,1,28,4,4187.0,-67.0,17.0,9.0,26.0,161.0,246.3,465.2,3.0,4.0,3.0,1.0,5193.0,-2062.0,11.0,14.0,25.0,207.7,472.1,370.9,4151.0,-1765.0,11.0,7.0,18.0,230.6,377.4,593.0,9380.0,-2129.0,51.0,184.35,13531.0,-3894.0,69.0,199.76666666666665,3.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0
2023-03-21,ハッピージャグラーVIII,121,7698,-467,31,18,157.1,248.3,427.7,6.500968948815996,1,1,49,4,6063.0,680.0,24.0,24.0,48.0,126.3,252.6,252.6,2.0,2.0,1.0,4.0,7342.0,-920.0,23.0,25.0,48.0,153.0,319.2,293.7,5835.0,387.0,23.0,18.0,41.0,142.3,253.7,324.2,13405.0,-240.0,96.0,139.65,19240.0,147.0,137.0,140.53333333333333,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0
2023-03-20,アイムジャグラーEX-TP,51,853,-307,2,2,213.2,426.5,426.5,5.899761325950954,0,0,4,13,4384.0,440.0,19.0,11.0,30.0,146.1,230.7,398.5,13.0,7.0,10.0,8.0,1031.0,-467.0,3.0,2.0,5.0,206.2,343.7,515.5,783.0,-600.0,1.0,1.0,2.0,391.5,783.0,783.0,5415.0,-27.0,35.0,176.14999999999998,6198.0,-627.0,37.0,247.93333333333337,13.0,9.0,13.0,1.0,13.0,8.0,13.0,1.0
2023-03-20,アイムジャグラーEX-TP,111,5745,-1800,15,14,198.1,383.0,410.4,6.029163204095674,1,0,29,13,7662.0,493.0,29.0,25.0,54.0,141.9,264.2,306.5,3.0,6.0,3.0,9.0,5133.0,280.0,22.0,7.0,29.0,177.0,233.3,733.3,5825.0,-467.0,19.0,19.0,38.0,153.3,306.6,306.6,12795.0,773.0,83.0,159.45,18620.0,306.0,121.0,157.4,3.0,5.0,3.0,5.0,1.0,6.0,3.0,7.0
2023-03-20,アイムジャグラーEX-TP,112,3190,-1213,7,9,199.4,455.7,354.4,6.02406680784511,0,0,16,13,4431.0,200.0,20.0,10.0,30.0,147.7,221.6,443.1,12.0,8.0,10.0,7.0,4274.0,-67.0,17.0,11.0,28.0,152.6,251.4,388.5,3012.0,-1000.0,9.0,4.0,13.0,231.7,334.7,753.0,8705.0,133.0,58.0,150.14999999999998,11717.0,-867.0,71.0,177.33333333333334,11.0,7.0,10.0,9.0,12.0,9.0,12.0,2.0
2023-03-20,アイムジャグラーEX-TP,113,2797,-867,7,7,199.8,399.6,399.6,5.920812509057446,0,0,14,13,5876.0,-2506.0,14.0,14.0,28.0,209.9,419.7,419.7,6.0,13.0,12.0,1.0,4292.0,2333.0,25.0,14.0,39.0,110.1,171.7,306.6,6522.0,627.0,25.0,25.0,50.0,130.4,260.9,260.9,10168.0,-173.0,67.0,160.0,16690.0,454.0,117.0,150.13333333333333,7.0,10.0,6.0,4.0,3.0,5.0,4.0,9.0
2023-03-20,アイムジャグラーEX-TP,115,5281,147,21,15,146.7,251.5,352.1,6.218375012028158,2,0,36,13,8574.0,1988.0,32.0,38.0,70.0,122.5,267.9,225.6,1.0,2.0,2.0,11.0,4848.0,-253.0,16.0,15.0,31.0,156.4,303.0,323.2,4141.0,-1053.0,10.0,16.0,26.0,159.3,414.1,258.8,13422.0,1735.0,101.0,139.45,17563.0,682.0,127.0,146.0666666666667,2.0,2.0,2.0,11.0,2.0,4.0,2.0,10.0
2023-03-20,アイムジャグラーEX-TP,116,7397,-2111,21,17,194.7,352.2,435.1,6.103460730719817,1,0,38,13,5748.0,680.0,19.0,28.0,47.0,122.3,302.5,205.3,7.0,4.0,4.0,12.0,4522.0,-413.0,16.0,14.0,30.0,150.7,282.6,323.0,3601.0,-1320.0,11.0,5.0,16.0,225.1,327.4,720.2,10270.0,267.0,77.0,136.5,13871.0,-1053.0,93.0,166.03333333333333,4.0,6.0,4.0,12.0,8.5,11.0,8.0,4.0
2023-03-20,アイムジャグラーEX-TP,212,4441,200,19,10,153.1,233.7,444.1,6.23077531876112,1,0,29,13,6831.0,-413.0,21.0,23.0,44.0,155.2,325.3,297.0,4.0,10.0,5.0,5.0,3425.0,200.0,15.0,6.0,21.0,163.1,228.3,570.8,3615.0,440.0,16.0,7.0,23.0,157.2,225.9,516.4,10256.0,-213.0,65.0,159.14999999999998,13871.0,227.0,88.0,158.49999999999997,5.0,11.0,7.0,6.0,8.5,7.0,9.0,6.0
2023-03-20,アイムジャグラーEX-TP,213,2720,0,14,2,170.0,194.3,1360.0,6.866453537334323,0,0,16,13,5264.0,1747.0,26.0,15.0,41.0,128.4,202.5,350.9,8.0,3.0,6.0,10.0,3380.0,-413.0,12.0,7.0,19.0,177.9,281.7,482.9,4451.0,787.0,19.0,18.0,37.0,120.3,234.3,247.3,8644.0,1334.0,60.0,153.15,13095.0,2121.0,97.0,142.20000000000002,12.0,4.0,8.5,8.0,10.0,3.0,6.0,11.0
2023-03-20,アイムジャグラーEX-TP,215,2996,-1000,9,3,249.7,332.9,998.7,5.950574007940401,0,0,12,13,4762.0,600.0,20.0,12.0,32.0,148.8,238.1,396.8,10.0,5.0,8.0,6.0,5416.0,1080.0,27.0,11.0,38.0,142.5,200.6,492.4,3868.0,600.0,17.0,12.0,29.0,133.4,227.5,322.3,10178.0,1680.0,70.0,145.65,14046.0,2280.0,99.0,141.56666666666666,6.0,3.0,5.0,10.0,6.0,2.0,5.0,12.0
2023-03-20,アイムジャグラーEX-TP,216,4335,547,18,13,139.8,240.8,333.5,6.034959749185124,2,0,31,13,6033.0,-53.0,23.0,12.0,35.0,172.4,262.3,502.8,5.0,9.0,7.0,3.0,3077.0,147.0,15.0,3.0,18.0,170.9,205.1,1025.7,4878.0,-1053.0,13.0,15.0,28.0,174.2,375.2,325.2,9110.0,94.0,53.0,171.65,13988.0,-959.0,81.0,172.5,10.0,8.0,12.0,2.0,7.0,10.0,10.0,3.0
2023-03-20,アイムジャグラーEX-TP,217,6732,1933,31,26,118.1,217.2,258.9,6.198609469215704,4,0,57,13,4634.0,-920.0,18.0,8.0,26.0,178.2,257.4,579.2,11.0,11.0,13.0,2.0,4513.0,387.0,19.0,11.0,30.0,150.4,237.5,410.3,3467.0,-573.0,9.0,13.0,22.0,157.6,385.2,266.7,9147.0,-533.0,56.0,164.3,12614.0,-1106.0,78.0,162.06666666666666,9.0,12.0,11.0,3.0,11.0,12.0,11.0,5.0
2023-03-20,アイムジャグラーEX-TP,218,2353,-253,10,1,213.9,235.3,2353.0,6.095091141040176,0,0,11,13,8166.0,2827.0,37.0,34.0,71.0,115.0,220.7,240.2,2.0,1.0,1.0,13.0,5639.0,333.0,20.0,24.0,44.0,128.2,281.9,235.0,2318.0,0.0,10.0,3.0,13.0,178.3,231.8,772.7,13805.0,3160.0,115.0,121.6,16123.0,3160.0,128.0,140.5,1.0,1.0,1.0,13.0,4.0,1.0,1.0,13.0
2023-03-20,アイムジャグラーEX-TP,220,3636,-1453,8,8,227.2,454.5,454.5,5.855106029271279,0,0,16,13,5118.0,-1320.0,15.0,15.0,30.0,170.6,341.2,341.2,9.0,12.0,10.0,4.0,4317.0,627.0,20.0,10.0,30.0,143.9,215.8,431.7,5066.0,-600.0,15.0,19.0,34.0,149.0,337.7,266.6,9435.0,-693.0,60.0,157.25,14501.0,-1293.0,94.0,154.5,8.0,13.0,8.5,7.0,5.0,13.0,7.0,8.0
2023-03-20,マイジャグラーV,122,6374,200,26,15,155.5,245.2,424.9,5.874418710819875,1,0,41,15,6138.0,0.0,23.0,16.0,39.0,157.4,266.9,383.6,6.0,5.0,7.5,8.0,5873.0,387.0,21.0,23.0,44.0,133.5,279.7,255.3,1190.0,-520.0,3.0,0.0,3.0,396.7,396.7,0.0,12011.0,387.0,83.0,145.45,13201.0,-133.0,86.0,229.20000000000002,7.0,6.0,6.0,11.0,11.0,9.0,11.0,1.0
2023-03-20,マイジャグラーV,123,3475,-200,12,10,158.0,289.6,347.5,5.827980143149238,0,0,22,15,4525.0,-1963.0,9.0,11.0,20.0,226.2,502.8,411.4,13.0,14.0,15.0,1.0,7908.0,3296.0,42.0,25.0,67.0,118.0,188.3,316.3,4619.0,1133.0,23.0,13.0,36.0,128.3,200.8,355.3,12433.0,1333.0,87.0,172.1,17052.0,2466.0,123.0,157.5,4.0,3.0,5.0,4.0,3.0,3.0,3.0,8.0
2023-03-20,マイジャグラーV,125,2939,-467,11,5,183.7,267.2,587.8,6.0876784096987215,0,0,16,15,8441.0,4034.0,45.0,32.0,77.0,109.6,187.6,263.8,1.0,1.0,1.0,15.0,3775.0,-1773.0,9.0,7.0,16.0,235.9,419.4,539.3,2339.0,-253.0,8.0,6.0,14.0,167.1,292.4,389.8,12216.0,2261.0,93.0,172.75,14555.0,2008.0,107.0,170.86666666666667,6.0,2.0,2.5,3.0,9.0,4.0,6.0,6.0
2023-03-20,マイジャグラーV,126,2383,-1160,5,7,198.6,476.6,340.4,6.33934027612356,0,0,12,15,5167.0,-707.0,20.0,8.0,28.0,184.5,258.4,645.9,11.0,13.0,11.0,3.0,7132.0,-307.0,27.0,20.0,47.0,151.7,264.1,356.6,5015.0,280.0,19.0,18.0,37.0,135.5,263.9,278.6,12299.0,-1014.0,75.0,168.1,17314.0,-734.0,112.0,157.23333333333332,5.0,13.0,8.0,5.0,1.0,13.0,4.0,9.0
2023-03-20,マイジャグラーV,127,5292,840,27,9,147.0,196.0,588.0,6.122728106461468,1,0,36,15,3978.0,-653.0,12.0,13.0,25.0,159.1,331.5,306.0,15.0,12.0,13.0,6.0,3851.0,280.0,18.0,9.0,27.0,142.6,213.9,427.9,3658.0,440.0,17.0,8.0,25.0,146.3,215.2,457.2,7829.0,-373.0,52.0,150.85,11487.0,67.0,77.0,149.33333333333334,14.0,11.0,13.0,10.0,13.0,8.0,13.0,11.0
2023-03-20,マイジャグラーV,128,1158,-53,6,0,193.0,193.0,0.0,6.425062225798298,0,0,6,15,5895.0,-360.0,20.0,19.0,39.0,151.2,294.8,310.3,9.0,8.5,7.5,9.0,6995.0,1080.0,30.0,24.0,54.0,129.5,233.2,291.5,1710.0,200.0,8.0,3.0,11.0,155.5,213.8,570.0,12890.0,720.0,93.0,140.35,14600.0,920.0,104.0,145.4,2.0,4.0,2.5,13.0,8.0,5.0,7.0,12.0
2023-03-20,マイジャグラーV,130,2603,-707,7,6,200.2,371.9,433.8,5.730766913690221,0,0,13,15,7263.0,-173.0,23.0,29.0,52.0,139.7,315.8,250.4,4.0,6.5,4.0,12.0,5320.0,680.0,25.0,14.0,39.0,136.4,212.8,380.0,2493.0,147.0,10.0,7.0,17.0,146.6,249.3,356.1,12583.0,507.0,91.0,138.05,15076.0,654.0,108.0,140.9,3.0,5.0,4.0,14.0,7.0,7.0,5.0,14.0
2023-03-20,マイジャグラーV,131,1471,-867,3,2,294.2,490.3,735.5,6.04367501189412,0,0,5,15,8236.0,2235.0,35.0,35.0,70.0,117.7,235.3,235.3,2.0,2.0,2.0,14.0,6229.0,1080.0,24.0,24.0,48.0,129.8,259.5,259.5,2592.0,147.0,13.0,1.0,14.0,185.1,199.4,2592.0,14465.0,3315.0,118.0,123.75,17057.0,3462.0,132.0,144.2,1.0,1.0,1.0,15.0,2.0,1.0,1.0,13.0
2023-03-20,マイジャグラーV,132,6008,-600,19,22,146.5,316.2,273.1,6.0365420990837295,1,0,41,15,6016.0,-520.0,20.0,17.0,37.0,162.6,300.8,353.9,7.0,10.0,9.0,5.0,3423.0,840.0,18.0,6.0,24.0,142.6,190.2,570.5,4678.0,440.0,21.0,10.0,31.0,150.9,222.8,467.8,9439.0,320.0,61.0,152.6,14117.0,760.0,92.0,152.03333333333333,12.0,7.5,11.0,9.0,10.0,6.0,9.0,10.0
2023-03-20,マイジャグラーV,188,4484,-1815,10,14,186.8,448.4,320.3,6.1785462204552,1,0,24,15,5542.0,-173.0,20.0,15.0,35.0,158.3,277.1,369.5,10.0,6.5,10.0,7.0,4725.0,-1213.0,17.0,2.0,19.0,248.7,277.9,2362.5,5756.0,-867.0,16.0,21.0,37.0,155.6,359.8,274.1,10267.0,-1386.0,54.0,203.5,16023.0,-2253.0,91.0,187.5333333333333,11.0,14.0,12.0,1.0,5.0,14.0,10.0,2.0
2023-03-20,マイジャグラーV,200,4314,-867,14,10,179.8,308.1,431.4,6.004482045205086,1,0,24,15,7334.0,1027.0,31.0,23.0,54.0,135.8,236.6,318.9,3.0,3.0,3.0,13.0,3251.0,-760.0,9.0,8.0,17.0,191.2,361.2,406.4,1686.0,-813.0,3.0,5.0,8.0,210.8,562.0,337.2,10585.0,267.0,71.0,163.5,12271.0,-546.0,79.0,179.26666666666665,10.0,9.0,9.0,6.0,12.0,12.0,12.0,4.0
